Sample.ID,Gender,Birthyear,Postcode,Region,Region.1,Weight,Height,Education.Level,Location.of.Birth
741c0d39adb66488f19ff3593e03a3a19939abfc8a6b19151e344a087cdf08fd,F,"[1955, 1975)",W,England,Greater London,57.2,1.63,BasicOther,Northern Hemisphere
560cd2a1a0b59d2fc0458ff6d75c7f56398c4db35da922ae41e62a2a03206d9f,F,"[1995, 2015)",B,England,West Midlands,85.7,1.92,Higher,Southern Hemisphere
77dca605164dcf861e03442ed6e7bb144c218cf4583f7cc16fe147444f70ec2a,M,"[1955, 1975)",HS,Other,Scotland,34.7,1.8,Higher,Northern Hemisphere
fec9d520fde78a2cf07ece9fc2c2a8d3f15a9cd8490128b97eac3699c6787f80,M,"[1955, 1975)",MK,England,South East,90.8,1.52,Higher,Southern Hemisphere
60be310378215030a9d6f4f2dbe585b4c0786caa61c949d01f9857df28f5751a,M,"[1995, 2015)",M,England,North West,90.7,1.61,Higher,Southern Hemisphere
a6f7d7444d3ecaff21ff68af36738179df63d6d995baaa5f6bfe26709c546c55,M,"[1955, 1975)",SA,Other,Wales,39.3,1.9,Higher,Northern Hemisphere
8a7572fe03549371a60104909a1546977effed2ce9be3ef9dec10831458ea61c,F,"[1975, 1995)",WS,England,West Midlands,83.7,1.46,BasicOther,Northern Hemisphere
83b2c0a1a0274f3d1ebd2893f72f5699b5eeee899631eeb1275d1050607e986f,F,"[1955, 1975)",BS,England,South West,91.2,1.84,BasicOther,Northern Hemisphere
8f3c1a9676763647016ba8064ab5a28c861fdba61e0798332da8a50eb8a2bc18,M,"[1955, 1975)",RG,England,South East,84.3,2.19,BasicOther,Southern Hemisphere
3735fe1252e2de5886a9ee084f7cef3bf2a89e1836413e0faec14df0bab2a33a,M,"[1975, 1995)",W,England,Greater London,38.9,2.17,BasicOther,Northern Hemisphere
88910487a9e68f36746b4405f7ae4a6c7352fd2b96a919892e4d88748a30441a,M,"[1955, 1975)",S,England,East Midlands,97.6,1.84,BasicOther,Northern Hemisphere
d181d64edd8739c6bc76f7027b5e30f50bbc039f57ec91824cf89f22745d0382,F,"[1955, 1975)",MK,England,South East,71.5,1.26,Higher,Southern Hemisphere
d0024f263bdc0bb623a4253c14272e0a7e700119c5c61afac1042c68b122eb20,F,"[1955, 1975)",B,England,West Midlands,67.7,1.5,BasicOther,Northern Hemisphere
2bf0be3611e1fb324e9ca48d296e562525be644e45f73205986ab0a76de24495,M,"[1955, 1975)",S,England,East Midlands,35.4,1.54,Higher,Northern Hemisphere
d9554defb198cc989544aa211e346d8b36cef58f6b71bbbf442a6893744fa135,M,"[1975, 1995)",E,England,Greater London,82.5,1.45,BasicOther,Northern Hemisphere
bae9b7dc0313e2b5bb4c290abaa9221c57521eebf26e91a6180dd88c8a6991a8,F,"[1955, 1975)",W,England,Greater London,66.6,1.66,BasicOther,Northern Hemisphere
1a53c95b8445fbec18e4ea1f9766e00e4cde5b6aeb97f9fa7cbdc46eb0c022bc,F,"[1975, 1995)",TN,England,South East,49.4,1.86,Higher,Southern Hemisphere
2ef186bc3f14cff806441c956abec97e2de23a936fe57c0ae2b1f7ecc9f398a5,M,"[1955, 1975)",CV,England,West Midlands,98.4,1.54,BasicOther,Northern Hemisphere
c98025295ffb64f02b55b6e487d566ce9634f200ad77d854a1c3391e637db22e,M,"[1955, 1975)",W,England,Greater London,39.4,1.59,BasicOther,Northern Hemisphere
168c60e71ef649fa9febe3650dea6160a8f095fee03a74c83e3bcb1938951e2a,F,"[1975, 1995)",RG,England,South East,58.0,1.56,BasicOther,Northern Hemisphere
ab18cb26712b269000ab88aed3211b5df1bdfeca9ef7270dd2dc00b1ef2fa6f6,M,"[1955, 1975)",DL,England,North East,49.9,1.99,Higher,Northern Hemisphere
af0335c5fdd9216d39f77ab8be35e2d0693074a723afd715b4ad8edf3fbf8577,F,"[1995, 2015)",L,England,North West,48.3,1.66,Higher,Northern Hemisphere
ebe74eceb115b36df5629b031d93cee5a154e615f7e0d3428330b5f91265df3d,M,"[1975, 1995)",SW,England,Greater London,42.5,1.64,Higher,Northern Hemisphere
e87eb4db419032ab82b1ca737b82d882555c3274388771415ec9e396e273bc30,F,"[1975, 1995)",CB,England,East of England,76.4,1.83,Higher,Southern Hemisphere
0234ede22a5a662888f42b38fb6220f5026763b4277c7224234970fc0feaa0b5,M,"[1955, 1975)",IV,Other,Scotland,60.3,1.73,BasicOther,Southern Hemisphere
d5b1878fb6678f704c7af50eae83a6e688601a60812abffe88fd7f339cff7175,M,"[1975, 1995)",PL,England,South West,73.1,1.39,BasicOther,Northern Hemisphere
6fa148c404f3a8e5292a933f7c1fccfc18b56ce3aa30f06624a1c9ae3741a070,F,"[1975, 1995)",WA,England,North West,58.0,1.54,BasicOther,Northern Hemisphere
f78a0ed5e8e5c11e28cc6bcfcd6323b294d9dc335647b57def140e19f50f9cc0,F,"[1995, 2015)",DA,England,Greater London,83.2,1.0,Higher,Northern Hemisphere
2a217a0a67e4e727eba8f68fed7b06b3574b4c7da127943d21e9ef6765083dd3,M,"[1955, 1975)",E,England,Greater London,41.8,1.96,BasicOther,Northern Hemisphere
50456339324c82de076ad3d314e01e0165c7004dc063208f4282adf09b274ea0,M,"[1955, 1975)",LN,England,East Midlands,49.1,1.62,BasicOther,Northern Hemisphere
d7516a5edb45772a8f86799439bc773271ca36a7b6940bb8959f9f595f474a2d,M,"[1955, 1975)",CV,England,West Midlands,36.5,1.35,BasicOther,Northern Hemisphere
6c2018e89a6902aa13bf346a48c87b5c56069bf97780233275d72fed86613888,F,"[1955, 1975)",NR,England,East of England,45.2,1.13,Higher,Northern Hemisphere
a2096b5df46ba3eaba30ec9b4507e18d9d4afd867512e8a80a9a842193bfa2cc,F,"[1975, 1995)",WR,England,West Midlands,69.4,1.17,BasicOther,Southern Hemisphere
ada328e27fac39e1ad52b34699cb24419ef701013662c804b11c3f64e04c6e04,F,"[1995, 2015)",S,England,East Midlands,44.3,1.73,BasicOther,Northern Hemisphere
da9814a7abaa44a583ee65b453ada782bcd2a8b2a7db3bf5ce4412c71adf2953,F,"[1995, 2015)",PL,England,South West,49.7,1.69,BasicOther,Northern Hemisphere
df640b1bc9ab4a34f2b69b9581bd5aff7b913f99aa2e0bb3ae3e6a3ad6f5c88f,F,"[1975, 1995)",SO,England,South East,90.7,2.07,BasicOther,Northern Hemisphere
08242144e3581896177e98c5843b6d482d424e02df260948ed7b9db467ba2c4d,F,"[1995, 2015)",E,England,Greater London,96.1,1.76,BasicOther,Northern Hemisphere
f5a1b2e3742e3d0b4872a5e27c51d3d80cd1b11ad5e99069fc73009ff638b2aa,M,"[1955, 1975)",OX,England,South East,89.9,1.78,BasicOther,Northern Hemisphere
dfd917ac28cf2b9e39a4286af33083624d59903d4be9e5cbe0f25c5f2af8d0b9,M,"[1955, 1975)",BN,England,South East,80.6,1.7,BasicOther,Northern Hemisphere
e30aebf3a70904e746af797cc6b612efecd3d0f85e7ef1989fb47fb0eec75805,M,"[1955, 1975)",SA,Other,Wales,93.9,1.72,BasicOther,Northern Hemisphere
da418e86e860869773819bdafbdbce97f243a987ac182d0d0223addf3540af76,M,"[1995, 2015)",TS,England,North East,58.2,1.69,BasicOther,Northern Hemisphere
2fbf5c1205cf79fe2593e4e70d25566e7820990a7daffb80d47c16a390a6088e,F,"[1955, 1975)",G,Other,Scotland,96.6,1.93,BasicOther,Southern Hemisphere
7b8f47d3ba15b50359511224ffa2bc2e8d52291523177bbdbed2e972e8ff9239,F,"[1955, 1975)",CT,England,South East,79.1,1.36,Higher,Northern Hemisphere
dead11b343057cf0b3e016adfe5795975467273a06cc46bc5bfcbba30d661245,M,"[1955, 1975)",SR,England,North East,102.3,1.94,Higher,Northern Hemisphere
